start_station_name,end_station_name,day,parts_of_day,duration_minutes,month,subscriber_type,year,start_hour,count
5th & San Marcos,Riverside @ S. Lamar,6,early afternoon,37.1578947368421,3,Walk Up,2015.3859649122808,12.947368421052632,57
Lavaca & 6th,8th & Congress,3,evening,60.56140350877193,10,Walk Up,2015.9298245614036,15.157894736842104,57
Bullock Museum @ Congress & MLK,Palmer Auditorium,5,early afternoon,29.57894736842105,6,Walk Up,2015.5263157894738,14.859649122807017,57
Capitol Station / Congress & 11th,Barton Springs Pool,4,early afternoon,45.80701754385965,4,Walk Up,2015.8070175438597,13.929824561403509,57
Rainey @ River St,Plaza Saltillo,5,late afternoon,15.894736842105264,5,Walk Up,2015.1052631578948,16.649122807017545,57
West & 6th St.,MoPac Pedestrian Bridge @ Veterans Drive,6,late afternoon,32.175438596491226,5,Walk Up,2016.1929824561403,14.263157894736842,57
Barton Springs Pool,Plaza Saltillo,5,late afternoon,43.473684210526315,5,Walk Up,2015.8245614035088,15.75438596491228,57
South Congress & Barton Springs at the Austin American-Statesman,Long Center @ South 1st & Riverside,6,late afternoon,62.03508771929825,7,Walk Up,2016.6140350877192,15.666666666666666,57
South Congress & Academy,17th & Guadalupe,5,late afternoon,30.526315789473685,3,24-Hour Kiosk (Austin B-cycle),2014.982456140351,15.842105263157896,57
South Congress & Barton Springs at the Austin American-Statesman,Red River & 8th Street,5,evening,25.350877192982455,3,Walk Up,2016.6842105263158,17.157894736842106,57
San Jacinto & 8th Street,Palmer Auditorium,4,late afternoon,22.07017543859649,3,Walk Up,2015.2280701754387,12.24561403508772,57
Convention Center / 4th St. @ MetroRail,Republic Square,4,early morning,7.192982456140351,1,Annual Membership (Austin B-cycle),2013.9298245614036,11.087719298245615,57
East 4th & Chicon,East 11th St. at Victory Grill,5,late morning,24.49122807017544,1,Walk Up,2016.2631578947369,11.526315789473685,57
4th & Congress,East 11th St. at Victory Grill,5,late afternoon,18.45614035087719,3,Local365,2015.280701754386,15.824561403508772,57
East 6th at Robert Martinez,East 2nd & Pedernales,5,evening,26.196428571428573,11,Walk Up,2016.0535714285713,14.964285714285714,56
Davis at Rainey Street,Zilker Park West,6,early afternoon,32.375,10,Walk Up,2015.767857142857,13.071428571428571,56
Zilker Park West,Barton Springs @ Kinney Ave,5,late afternoon,17.089285714285715,10,Walk Up,2015.4464285714287,16.035714285714285,56
6th & Congress,South Congress & Barton Springs at the Austin American-Statesman,6,late afternoon,15.553571428571429,7,Walk Up,2017.0,13.696428571428571,56
UT West Mall @ Guadalupe,East 11th St. at Victory Grill,4,late afternoon,33.5,11,Walk Up,2015.4464285714287,14.339285714285714,56
Capital Metro HQ - East 5th at Broadway,City Hall / Lavaca & 2nd,0,late afternoon,26.571428571428573,10,Local365,2015.7142857142858,14.5,56
ACC - West & 12th Street,Davis at Rainey Street,5,late afternoon,24.375,5,Walk Up,2014.8214285714287,15.464285714285714,56
Medina & East 6th,6th & Congress,2,late morning,15.089285714285714,7,Local365+Guest Pass,2017.0,11.089285714285714,56
State Capitol @ 14th & Colorado,Riverside @ S. Lamar,5,early afternoon,29.660714285714285,6,Walk Up,2015.0535714285713,13.910714285714286,56
South Congress & Elizabeth,MoPac Pedestrian Bridge @ Veterans Drive,5,early afternoon,45.107142857142854,5,Walk Up,2016.3392857142858,13.071428571428571,56
ACC - Rio Grande & 12th,Nueces @ 3rd,2,late morning,7.160714285714286,11,Local365,2015.0,13.892857142857142,56
Brazos & 6th,MoPac Pedestrian Bridge @ Veterans Drive,5,late morning,33.035714285714285,5,Walk Up,2016.375,12.803571428571429,56
Medina & East 6th,Plaza Saltillo,5,evening,15.25,3,Local365,2017.0,15.375,56
Barton Springs @ Kinney Ave,Republic Square @ Federal Courthouse Plaza,4,late morning,30.678571428571427,9,Walk Up,2016.4107142857142,15.0,56
Barton Springs @ Kinney Ave,6th & Congress,5,early afternoon,38.857142857142854,3,Walk Up,2017.0,15.232142857142858,56
State Capitol Visitors Garage @ San Jacinto & 12th,South Congress & Academy,5,late afternoon,29.321428571428573,3,Walk Up,2015.5535714285713,14.428571428571429,56
East 4th & Chicon,5th & Bowie,0,early morning,30.581818181818182,6,Local365,2016.490909090909,11.236363636363636,55
Barton Springs Pool,San Jacinto & 8th Street,6,late afternoon,48.09090909090909,5,24-Hour Kiosk (Austin B-cycle),2014.8909090909092,14.0,55
Guadalupe & 21st,Rainey St @ Cummings,5,early afternoon,27.8,3,Walk Up,2015.5272727272727,14.636363636363637,55
MoPac Pedestrian Bridge @ Veterans Drive,South Congress & Elizabeth,6,early afternoon,39.43636363636364,5,Walk Up,2016.5454545454545,14.872727272727273,55
Capitol Station / Congress & 11th,Rainey @ River St,5,early afternoon,27.236363636363638,5,Walk Up,2015.1090909090908,15.436363636363636,55
Barton Springs & Riverside,Waller & 6th St.,4,evening,81.25454545454545,3,Walk Up,2014.8363636363636,16.0,55
Pfluger Bridge @ W 2nd Street,East 11th St. & San Marcos,4,evening,55.872727272727275,10,Walk Up,2015.3454545454545,17.272727272727273,55
Nueces @ 3rd,Republic Square @ Guadalupe & 4th St.,5,evening,25.0,10,Walk Up,2015.0727272727272,15.036363636363637,55
Barton Springs & Riverside,UT West Mall @ Guadalupe,5,evening,30.327272727272728,1,Walk Up,2015.1454545454546,14.254545454545454,55
Nueces & 3rd,6th & Congress,3,early morning,12.254545454545454,1,Local30,2017.0,12.418181818181818,55
Barton Springs & Riverside,South Congress & Barton Springs at the Austin American-Statesman,5,late afternoon,69.30909090909091,2,Walk Up,2016.6181818181817,14.763636363636364,55
Barton Springs Pool,Capitol Station / Congress & 11th,1,early afternoon,40.49090909090909,5,Walk Up,2015.4727272727273,14.181818181818182,55
Lavaca & 6th,Plaza Saltillo,6,late afternoon,15.545454545454545,7,Walk Up,2016.4363636363637,16.29090909090909,55
Waller & 6th St.,3rd & West,6,evening,14.363636363636363,5,Local365,2014.8181818181818,12.0,55
East 11th St. at Victory Grill,Barton Springs & Riverside,4,early afternoon,31.0,8,Walk Up,2015.2,12.345454545454546,55
Republic Square @ Federal Courthouse Plaza,South Congress & Academy,5,late afternoon,19.181818181818183,1,Walk Up,2016.5454545454545,13.909090909090908,55
Lavaca & 6th,South Congress & Barton Springs at the Austin American-Statesman,3,late afternoon,33.018181818181816,8,Local365,2016.1090909090908,16.01818181818182,55
East 11th St. at Victory Grill,Riverside @ S. Lamar,4,early afternoon,32.654545454545456,4,Walk Up,2015.6181818181817,13.218181818181819,55
Capital Metro HQ - East 5th at Broadway,5th & Bowie,0,late afternoon,29.2,3,Local365,2015.509090909091,15.181818181818182,55
South Congress & Academy,UT West Mall @ Guadalupe,5,late afternoon,33.74545454545454,5,24-Hour Kiosk (Austin B-cycle),2015.1454545454546,15.690909090909091,55
Lavaca & 6th,Pfluger Bridge @ W 2nd Street,4,evening,23.962962962962962,10,Walk Up,2015.8333333333333,15.5,54
Palmer Auditorium,Guadalupe & 6th,0,late morning,11.296296296296296,3,Local30,2017.0,9.87037037037037,54
South Congress & Academy,MoPac Pedestrian Bridge @ Veterans Drive,5,early afternoon,75.92592592592592,5,Walk Up,2016.2962962962963,14.24074074074074,54
Pfluger Bridge @ W 2nd Street,5th & San Marcos,5,early afternoon,21.12962962962963,10,Walk Up,2015.4814814814815,16.59259259259259,54
Zilker Park West,5th & Bowie,6,night,16.87037037037037,10,Walk Up,2015.2407407407406,18.666666666666668,54
Long Center @ South 1st & Riverside,East 2nd & Pedernales,2,early afternoon,29.944444444444443,3,Local365,2016.2037037037037,12.055555555555555,54
3rd & West,Zilker Park West,5,early afternoon,23.27777777777778,10,Walk Up,2015.5185185185185,14.148148148148149,54
Zilker Park,Guadalupe & 21st,0,late afternoon,45.092592592592595,5,Walk Up,2015.9444444444443,16.40740740740741,54
UT West Mall @ Guadalupe,MoPac Pedestrian Bridge @ Veterans Drive,5,early afternoon,39.2962962962963,3,Walk Up,2016.537037037037,14.11111111111111,54
Republic Square @ Guadalupe & 4th St.,State Capitol @ 14th & Colorado,6,late afternoon,19.166666666666668,3,24-Hour Kiosk (Austin B-cycle),2014.7592592592594,14.925925925925926,54
South Congress & Elizabeth,East 4th & Chicon,2,late afternoon,27.48148148148148,3,Walk Up,2016.2962962962963,14.092592592592593,54
MoPac Pedestrian Bridge @ Veterans Drive,Brazos & 6th,6,late afternoon,37.666666666666664,10,Walk Up,2016.351851851852,15.981481481481481,54
8th & Congress,ACC - Rio Grande & 12th,2,late afternoon,14.796296296296296,12,Local365,2014.7037037037037,14.314814814814815,54
South Congress & Elizabeth,Waller & 6th St.,5,early afternoon,28.98148148148148,3,Walk Up,2014.5185185185185,14.555555555555555,54
Guadalupe & 21st,State Capitol Visitors Garage @ San Jacinto & 12th,6,early afternoon,20.48148148148148,5,Walk Up,2015.2962962962963,14.018518518518519,54
East 2nd & Pedernales,2nd & Congress,3,early afternoon,22.90740740740741,1,Walk Up,2016.2962962962963,13.925925925925926,54
Capitol Station / Congress & 11th,Capital Metro HQ - East 5th at Broadway,0,early afternoon,21.574074074074073,5,Local365,2016.388888888889,13.518518518518519,54
East 6th & Pedernales St.,5th & Bowie,2,early afternoon,29.40740740740741,3,Walk Up,2015.4074074074074,14.703703703703704,54
Plaza Saltillo,Lavaca & 6th,4,early morning,33.716981132075475,7,Walk Up,2016.4150943396226,12.79245283018868,53
East 7th & Pleasant Valley,Convention Center / 4th St. @ MetroRail,6,late afternoon,15.528301886792454,3,Local365,2016.0,13.415094339622641,53
East 11th St. at Victory Grill,Barton Springs Pool,5,early afternoon,51.698113207547166,5,Walk Up,2015.7358490566037,13.169811320754716,53
5th & Bowie,East 11th St. at Victory Grill,5,evening,31.849056603773583,3,Walk Up,2015.3962264150944,14.49056603773585,53
Rainey St @ Cummings,Zilker Park West,6,early afternoon,31.9811320754717,10,Walk Up,2015.4528301886792,13.79245283018868,53
Trinity & 6th Street,MoPac Pedestrian Bridge @ Veterans Drive,4,late afternoon,26.452830188679247,1,Walk Up,2016.2075471698113,12.81132075471698,53
South Congress & Barton Springs at the Austin American-Statesman,Lavaca & 6th,2,early morning,9.81132075471698,9,Local365,2016.0566037735848,10.452830188679245,53
East 11th St. at Victory Grill,Zilker Park,5,early afternoon,36.20754716981132,10,Walk Up,2016.0943396226414,12.79245283018868,53
17th & Guadalupe,East 11th St. & San Marcos,0,late morning,15.037735849056604,3,Walk Up,2014.9245283018868,13.150943396226415,53
Barton Springs @ Kinney Ave,17th & Guadalupe,5,late afternoon,34.37735849056604,10,Walk Up,2015.566037735849,14.056603773584905,53
South Congress & Barton Springs at the Austin American-Statesman,Barton Springs & Riverside,6,early afternoon,26.943396226415093,7,Walk Up,2016.5094339622642,15.132075471698114,53
11th & San Jacinto,South Congress & Barton Springs at the Austin American-Statesman,0,late afternoon,11.50943396226415,4,Local30,2016.7924528301887,16.056603773584907,53
Barton Springs @ Kinney Ave,Nueces & 3rd,5,late afternoon,22.0,6,Local365,2017.0,14.339622641509434,53
San Jacinto & 8th Street,Brazos & 6th,5,early afternoon,33.056603773584904,3,Walk Up,2016.301886792453,13.339622641509434,53
State Capitol Visitors Garage @ San Jacinto & 12th,17th & Guadalupe,6,late afternoon,40.0,3,Walk Up,2015.2641509433963,13.981132075471699,53
South Congress & James,5th & San Marcos,5,late afternoon,34.84905660377358,3,Walk Up,2015.1132075471698,16.07547169811321,53
Medina & East 6th,2nd & Congress,4,late morning,29.58490566037736,3,Walk Up,2017.0,13.79245283018868,53
Boardwalk West,Riverside @ S. Lamar,5,early afternoon,26.50943396226415,6,Walk Up,2017.0,14.60377358490566,53
State Capitol @ 14th & Colorado,State Capitol Visitors Garage @ San Jacinto & 12th,6,early afternoon,33.320754716981135,10,Walk Up,2015.2075471698113,14.377358490566039,53
Boardwalk West,MoPac Pedestrian Bridge @ Veterans Drive,5,early afternoon,42.38461538461539,7,Walk Up,2017.0,14.692307692307692,52
East 11th St. & San Marcos,Palmer Auditorium,5,late morning,24.28846153846154,5,Walk Up,2015.4615384615386,13.557692307692308,52
Guadalupe & 21st,ACC - Rio Grande & 12th,5,late afternoon,14.865384615384615,3,24-Hour Kiosk (Austin B-cycle),2014.25,13.461538461538462,52
Plaza Saltillo,Medina & East 6th,6,late afternoon,11.134615384615385,5,Walk Up,2017.0,15.865384615384615,52
Rainey St @ Cummings,Medina & East 6th,5,early morning,23.173076923076923,7,Local365+Guest Pass,2017.0,11.788461538461538,52
Toomey Rd @ South Lamar,South Congress & Academy,6,early afternoon,24.673076923076923,5,Walk Up,2014.7884615384614,14.596153846153847,52
4th & Congress,Zilker Park West,6,early afternoon,25.346153846153847,10,Walk Up,2015.3461538461538,13.75,52
East 6th at Robert Martinez,Republic Square @ Federal Courthouse Plaza,3,early morning,17.403846153846153,3,Local365,2016.7307692307693,10.153846153846153,52
East 4th & Chicon,Capital Metro HQ - East 5th at Broadway,3,early afternoon,19.673076923076923,3,Local365,2016.2692307692307,11.788461538461538,52
Riverside @ S. Lamar,East 4th & Chicon,4,early afternoon,65.59615384615384,5,Walk Up,2016.4615384615386,15.615384615384615,52
11th & San Jacinto,San Jacinto & 8th Street,5,early afternoon,25.807692307692307,3,Walk Up,2016.0576923076924,14.73076923076923,52
South Congress & Barton Springs at the Austin American-Statesman,6th & Congress,5,late afternoon,22.673076923076923,3,Walk Up,2017.0,15.442307692307692,52
Waller & 6th St.,6th & Navasota St.,5,early afternoon,46.11538461538461,3,24-Hour Kiosk (Austin B-cycle),2014.0,14.192307692307692,52
UT West Mall @ Guadalupe,Waller & 6th St.,0,evening,56.13461538461539,3,Walk Up,2014.9038461538462,16.98076923076923,52
Guadalupe & 21st,Barton Springs & Riverside,5,early afternoon,22.84313725490196,6,Walk Up,2014.9019607843138,13.823529411764707,51
Lavaca & 6th,Riverside @ S. Lamar,4,late afternoon,28.862745098039216,5,Walk Up,2015.921568627451,15.333333333333334,51
Guadalupe & 21st,Nueces @ 3rd,2,early afternoon,13.588235294117647,4,Local365,2015.0392156862745,14.215686274509803,51
Republic Square @ Federal Courthouse Plaza,MoPac Pedestrian Bridge @ Veterans Drive,4,late afternoon,27.0,6,Walk Up,2016.5686274509803,16.352941176470587,51
Long Center @ South 1st & Riverside,Rainey @ River St,5,evening,24.215686274509803,10,Walk Up,2015.1176470588234,16.41176470588235,51
Brazos & 6th,Republic Square @ Guadalupe & 4th St.,6,evening,21.58823529411765,6,Local365,2016.0,16.764705882352942,51
8th & Congress,East 6th at Robert Martinez,5,late morning,21.941176470588236,10,Local365,2015.2549019607843,14.07843137254902,51
Medina & East 6th,Rainey St @ Cummings,5,late morning,15.745098039215685,3,Local365,2017.0,13.862745098039216,51
San Jacinto & 8th Street,State Capitol @ 14th & Colorado,4,late afternoon,16.568627450980394,3,Walk Up,2014.9411764705883,14.509803921568627,51
South Congress & Elizabeth,6th & Congress,0,late afternoon,69.31372549019608,3,Walk Up,2017.0,14.96078431372549,51
6th & Congress,Medina & East 6th,0,late afternoon,15.392156862745098,7,Local365+Guest Pass,2017.0,15.568627450980392,51
Red River & 8th Street,ACC - West & 12th Street,5,midnight,33.64705882352941,3,Walk Up,2014.8823529411766,12.627450980392156,51
ACC - West & 12th Street,San Jacinto & 8th Street,4,early morning,13.294117647058824,3,Walk Up,2014.8235294117646,13.568627450980392,51
11th & San Jacinto,Bullock Museum @ Congress & MLK,6,early afternoon,31.92156862745098,7,Walk Up,2015.8235294117646,13.137254901960784,51
5th & San Marcos,East 2nd & Pedernales,4,early afternoon,18.80392156862745,2,Walk Up,2016.0,13.823529411764707,51
East 11th St. & San Marcos,Medina & East 6th,4,evening,5.549019607843137,4,Local365,2017.0,16.254901960784313,51
6th & Congress,2nd & Congress,1,late afternoon,39.6078431372549,5,Walk Up,2017.0,15.313725490196079,51
ACC - West & 12th Street,Red River & 8th Street,5,late afternoon,17.19607843137255,3,Walk Up,2014.764705882353,15.843137254901961,51
ACC - West & 12th Street,Nueces @ 3rd,5,late morning,41.6078431372549,1,Local365,2015.5882352941176,13.607843137254902,51
Nueces & 3rd,City Hall / Lavaca & 2nd,3,late afternoon,27.352941176470587,6,Local365,2017.0,14.392156862745098,51
UT West Mall @ Guadalupe,11th & San Jacinto,4,late afternoon,35.333333333333336,7,Walk Up,2016.2745098039215,15.431372549019608,51
East 11th St. at Victory Grill,East 4th & Chicon,4,early afternoon,28.235294117647058,3,Walk Up,2016.3921568627452,14.196078431372548,51
4th & Congress,MoPac Pedestrian Bridge @ Veterans Drive,6,late afternoon,31.54901960784314,3,Walk Up,2016.4313725490197,13.549019607843137,51
East 6th at Robert Martinez,Capitol Station / Congress & 11th,5,late morning,20.784313725490197,3,Walk Up,2015.5686274509803,11.627450980392156,51
Bullock Museum @ Congress & MLK,East 4th & Chicon,6,late afternoon,35.58,3,Walk Up,2016.46,15.74,50
6th & Congress,4th & Congress,0,late afternoon,44.34,5,Walk Up,2017.0,15.08,50
Guadalupe & 6th,Palmer Auditorium,0,late afternoon,7.98,2,Local30,2017.0,16.42,50
West & 6th St.,ACC - Rio Grande & 12th,6,late afternoon,9.68,11,Walk Up,2014.58,15.24,50
State Capitol Visitors Garage @ San Jacinto & 12th,Riverside @ S. Lamar,5,early afternoon,32.66,7,Walk Up,2015.58,13.2,50
Rainey @ River St,West & 6th St.,6,night,24.6,7,Walk Up,2015.18,15.8,50
State Capitol Visitors Garage @ San Jacinto & 12th,West & 6th St.,5,early afternoon,33.24,1,Walk Up,2015.34,15.42,50
East 11th St. & San Marcos,ACC - West & 12th Street,5,early afternoon,21.56,3,Walk Up,2015.2,12.84,50
